,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
11,0.0,62313.0,73886.0,78.0,606.0,162.0,80.0,5.0,2.0,0.0,0.0,31.0,40.0,43.0,71701.0,81853.0,83.0,642.0,262.0,106.0,3.0,4.0,1.0,0.0,40.0,31.0,36.0,-7967.0,-5.0,-9388.0,-2.0,0.0,-1.0
12,0.0,78432.0,99156.0,90.0,556.0,144.0,69.0,7.0,1.0,1.0,2.0,58.0,56.0,94.0,78023.0,92739.0,88.0,606.0,155.0,59.0,6.0,5.0,1.0,1.0,56.0,58.0,56.0,6417.0,2.0,409.0,-4.0,1.0,0.0
13,1.0,65686.0,79500.0,82.0,595.0,189.0,66.0,7.0,4.0,0.0,1.0,32.0,37.0,77.0,66529.0,74242.0,78.0,660.0,214.0,106.0,2.0,1.0,1.0,0.0,37.0,32.0,62.0,5258.0,4.0,-843.0,3.0,1.0,-1.0
14,1.0,71175.0,85155.0,83.0,676.0,199.0,445.0,10.0,5.0,1.0,0.0,41.0,25.0,60.0,63414.0,87192.0,84.0,730.0,156.0,75.0,2.0,1.0,1.0,1.0,25.0,41.0,24.0,-2037.0,-1.0,7761.0,4.0,-1.0,0.0
15,1.0,73679.0,89023.0,85.0,545.0,209.0,73.0,12.0,2.0,1.0,0.0,53.0,56.0,54.0,75401.0,92029.0,87.0,546.0,159.0,70.0,2.0,4.0,1.0,1.0,56.0,53.0,76.0,-3006.0,-2.0,-1722.0,-2.0,-1.0,0.0
16,1.0,80319.0,102542.0,89.0,651.0,351.0,167.0,9.0,5.0,2.0,2.0,50.0,38.0,27.0,70227.0,95345.0,87.0,829.0,111.0,70.0,1.0,0.0,0.0,0.0,38.0,50.0,53.0,7197.0,2.0,10092.0,5.0,2.0,2.0
17,0.0,66091.0,75201.0,79.0,538.0,176.0,83.0,6.0,3.0,2.0,0.0,40.0,47.0,54.0,68088.0,85016.0,83.0,512.0,230.0,177.0,2.0,3.0,0.0,1.0,47.0,40.0,66.0,-9815.0,-4.0,-1997.0,0.0,-1.0,2.0
18,1.0,80633.0,94888.0,88.0,544.0,270.0,79.0,5.0,4.0,0.0,3.0,50.0,56.0,71.0,72690.0,81128.0,81.0,550.0,137.0,75.0,4.0,2.0,1.0,0.0,56.0,50.0,95.0,13760.0,7.0,7943.0,2.0,3.0,-1.0
19,0.0,70696.0,80547.0,82.0,558.0,137.0,287.0,4.0,3.0,0.0,0.0,46.0,55.0,60.0,72828.0,82415.0,83.0,507.0,174.0,70.0,7.0,2.0,1.0,0.0,55.0,46.0,80.0,-1868.0,-1.0,-2132.0,1.0,0.0,-1.0
20,1.0,74530.0,96078.0,86.0,740.0,191.0,131.0,8.0,1.0,1.0,0.0,46.0,33.0,66.0,68782.0,84354.0,83.0,747.0,220.0,373.0,4.0,4.0,0.0,0.0,33.0,46.0,28.0,11724.0,3.0,5748.0,-3.0,0.0,1.0
21,0.0,68917.0,82328.0,82.0,583.0,162.0,495.0,5.0,1.0,1.0,0.0,35.0,51.0,45.0,73042.0,85266.0,84.0,645.0,233.0,130.0,4.0,4.0,0.0,1.0,51.0,35.0,64.0,-2938.0,-2.0,-4125.0,-3.0,-1.0,1.0
22,1.0,78059.0,89666.0,85.0,704.0,247.0,70.0,12.0,3.0,2.0,1.0,52.0,50.0,59.0,78738.0,104091.0,90.0,736.0,142.0,89.0,3.0,3.0,0.0,2.0,50.0,52.0,89.0,-14425.0,-5.0,-679.0,0.0,-1.0,2.0
23,0.0,74378.0,88382.0,86.0,682.0,270.0,186.0,7.0,3.0,1.0,1.0,46.0,49.0,41.0,79889.0,97629.0,88.0,712.0,173.0,71.0,4.0,2.0,1.0,0.0,49.0,46.0,59.0,-9247.0,-2.0,-5511.0,1.0,1.0,0.0
24,0.0,72219.0,82704.0,83.0,711.0,223.0,146.0,10.0,4.0,2.0,0.0,37.0,42.0,50.0,79253.0,98327.0,88.0,704.0,231.0,117.0,3.0,2.0,0.0,3.0,42.0,37.0,84.0,-15623.0,-5.0,-7034.0,2.0,-3.0,2.0
25,1.0,71704.0,87763.0,84.0,659.0,291.0,70.0,9.0,4.0,1.0,2.0,37.0,33.0,49.0,66482.0,83164.0,83.0,754.0,164.0,77.0,5.0,2.0,0.0,0.0,33.0,37.0,52.0,4599.0,1.0,5222.0,2.0,2.0,1.0
26,1.0,80471.0,94718.0,87.0,626.0,198.0,69.0,11.0,3.0,1.0,1.0,62.0,65.0,68.0,77753.0,98048.0,88.0,629.0,133.0,85.0,3.0,3.0,1.0,0.0,65.0,62.0,72.0,-3330.0,-1.0,2718.0,0.0,1.0,0.0
27,0.0,73083.0,85462.0,83.0,601.0,113.0,64.0,9.0,0.0,1.0,0.0,46.0,58.0,73.0,73602.0,88304.0,85.0,544.0,148.0,53.0,7.0,5.0,1.0,0.0,58.0,46.0,51.0,-2842.0,-2.0,-519.0,-5.0,0.0,0.0
28,1.0,83830.0,102311.0,87.0,712.0,160.0,255.0,13.0,3.0,1.0,1.0,60.0,62.0,95.0,78820.0,89318.0,86.0,709.0,218.0,146.0,6.0,2.0,0.0,1.0,62.0,60.0,44.0,12993.0,1.0,5010.0,1.0,0.0,1.0
29,1.0,73839.0,87040.0,85.0,628.0,279.0,77.0,8.0,3.0,1.0,2.0,37.0,37.0,81.0,69948.0,84622.0,84.0,722.0,194.0,96.0,4.0,2.0,0.0,0.0,37.0,37.0,69.0,2418.0,1.0,3891.0,1.0,2.0,1.0
30,0.0,67023.0,86498.0,84.0,735.0,173.0,96.0,9.0,2.0,1.0,0.0,33.0,40.0,26.0,73352.0,94230.0,86.0,703.0,206.0,204.0,5.0,3.0,0.0,1.0,40.0,33.0,43.0,-7732.0,-2.0,-6329.0,-1.0,-1.0,1.0
31,0.0,72112.0,79894.0,80.0,609.0,208.0,91.0,13.0,1.0,2.0,0.0,40.0,49.0,47.0,74383.0,89846.0,88.0,569.0,147.0,63.0,6.0,4.0,0.0,1.0,49.0,40.0,88.0,-9952.0,-8.0,-2271.0,-3.0,-1.0,2.0
32,1.0,78639.0,94607.0,88.0,634.0,184.0,109.0,8.0,3.0,0.0,2.0,53.0,47.0,76.0,77486.0,94229.0,86.0,753.0,241.0,92.0,7.0,3.0,2.0,0.0,47.0,53.0,40.0,378.0,2.0,1153.0,0.0,2.0,-2.0
33,0.0,80685.0,93914.0,87.0,541.0,184.0,84.0,9.0,3.0,1.0,1.0,63.0,62.0,58.0,80065.0,96747.0,87.0,690.0,192.0,103.0,5.0,2.0,0.0,0.0,62.0,63.0,73.0,-2833.0,0.0,620.0,1.0,1.0,1.0
34,1.0,75023.0,89310.0,86.0,670.0,247.0,343.0,6.0,2.0,2.0,1.0,43.0,42.0,81.0,75510.0,89294.0,86.0,728.0,238.0,99.0,8.0,4.0,0.0,1.0,42.0,43.0,57.0,16.0,0.0,-487.0,-2.0,0.0,2.0
35,1.0,75838.0,85989.0,83.0,641.0,280.0,150.0,11.0,4.0,1.0,0.0,50.0,42.0,60.0,64692.0,78297.0,80.0,546.0,129.0,59.0,1.0,1.0,1.0,0.0,42.0,50.0,49.0,7692.0,3.0,11146.0,3.0,0.0,0.0
36,0.0,70107.0,79898.0,80.0,576.0,226.0,469.0,8.0,3.0,2.0,1.0,37.0,52.0,40.0,72652.0,91329.0,87.0,609.0,179.0,68.0,4.0,3.0,0.0,1.0,52.0,37.0,60.0,-11431.0,-7.0,-2545.0,0.0,0.0,2.0
37,0.0,73337.0,92995.0,86.0,628.0,142.0,125.0,8.0,2.0,1.0,1.0,48.0,50.0,66.0,78270.0,83421.0,83.0,673.0,234.0,112.0,7.0,3.0,0.0,0.0,50.0,48.0,64.0,9574.0,3.0,-4933.0,-1.0,1.0,1.0
38,0.0,64673.0,74065.0,77.0,608.0,144.0,240.0,7.0,3.0,2.0,0.0,42.0,45.0,38.0,68915.0,86442.0,85.0,526.0,145.0,207.0,3.0,3.0,0.0,1.0,45.0,42.0,61.0,-12377.0,-8.0,-4242.0,0.0,-1.0,2.0
